2006-08-02 15:47:41.596,15.0,0.0174,>
2006-08-02 15:47:42.578,15.0,0.252,>
2006-08-02 15:47:43.578,15.0,0.502,>
2006-08-02 15:47:44.588,12.176,0.7254,>
2006-08-02 15:47:45.578,12.176,0.9267,>
2006-08-02 15:47:46.578,12.176,1.128,>
2006-08-02 15:47:47.578,12.176,1.3315,>
2006-08-02 15:47:48.578,12.176,1.535,>
2006-08-02 15:47:49.588,12.176,1.7384,>
2006-08-02 15:47:50.578,12.176,1.9397,>
2006-08-02 15:47:51.578,12.176,2.1433,>
2006-08-02 15:47:52.578,12.176,2.3444,>
2006-08-02 15:47:53.578,12.176,2.5479,>
2006-08-02 15:47:54.608,12.176,2.7559,>
2006-08-02 15:47:55.578,12.176,2.9527,>
2006-08-02 15:47:56.578,12.176,3.1562,>
2006-08-02 15:47:57.578,12.176,3.3597,>
2006-08-02 15:47:58.578,12.176,3.5609,>
2006-08-02 15:47:59.608,12.176,3.7712,>
2006-08-02 15:48:00.578,12.176,3.9679,>
2006-08-02 15:48:01.578,12.176,4.1715,>
2006-08-02 15:48:02.578,12.176,4.3726,>
2006-08-02 15:48:03.578,12.176,4.5761,>
2006-08-02 15:48:04.578,12.176,4.7797,>
2006-08-02 15:48:05.578,12.176,4.9809,>
2006-08-02 15:48:06.578,12.176,5.1844,>
2006-08-02 15:48:07.578,12.176,5.388,>
2006-08-02 15:48:08.578,12.176,5.5891,>
2006-08-02 15:48:09.588,12.176,5.7948,>
2006-08-02 15:48:10.578,12.176,5.9962,>
2006-08-02 15:48:11.578,12.176,6.1973,>
2006-08-02 15:48:12.577,12.176,6.4008,>
2006-08-02 15:48:13.577,12.176,6.6043,>
2006-08-02 15:48:14.577,12.176,6.8056,>
2006-08-02 15:48:15.577,12.176,7.0091,>
2006-08-02 15:48:16.577,12.176,7.2126,>
2006-08-02 15:48:17.577,12.176,7.4138,>
2006-08-02 15:48:18.577,12.176,7.6173,>
2006-08-02 15:48:19.577,12.176,7.8208,>
2006-08-02 15:48:20.577,12.176,8.0245,>
2006-08-02 15:48:21.577,12.176,8.2255,>
2006-08-02 15:48:22.577,12.176,8.429,>
2006-08-02 15:48:23.577,12.176,8.6326,>
2006-08-02 15:48:24.607,12.176,8.8405,>
2006-08-02 15:48:25.627,12.176,9.0463,>
2006-08-02 15:48:26.627,12.176,9.2498,>
2006-08-02 15:48:27.627,12.176,9.4533,>
2006-08-02 15:48:28.627,12.176,9.6546,>
2006-08-02 15:48:29.627,12.176,9.858,>
2006-08-02 15:48:30.627,12.176,10.061,>
2006-08-02 15:48:31.627,12.176,10.265,>
2006-08-02 15:48:32.627,12.176,10.466,>
2006-08-02 15:48:33.627,12.176,10.669,>
2006-08-02 15:48:34.627,12.176,10.873,>
2006-08-02 15:48:35.627,12.176,11.074,>
2006-08-02 15:48:36.627,12.176,11.277,>
2006-08-02 15:48:37.627,12.176,11.48,>
2006-08-02 15:48:38.627,12.176,11.684,>
2006-08-02 15:48:39.677,12.176,11.896,>
2006-08-02 15:48:40.677,12.176,12.1,>
2006-08-02 15:48:41.677,12.176,12.301,>
2006-08-02 15:48:42.677,12.176,12.504,>
2006-08-02 15:48:43.677,12.176,12.708,>
2006-08-02 15:48:44.677,0.0812,12.779,>
2006-08-02 15:48:45.677,0.0812,12.78,>
2006-08-02 15:48:46.677,0.0812,12.781,>
2006-08-02 15:48:47.677,0.0812,12.783,>
2006-08-02 15:48:48.677,0.0812,12.784,>
2006-08-02 15:48:49.677,0.0812,12.785,>
2006-08-02 15:48:50.677,0.0812,12.787,>
2006-08-02 15:48:51.677,0.0812,12.788,>
2006-08-02 15:48:52.677,0.0812,12.789,>
2006-08-02 15:48:53.677,0.0812,12.791,>
2006-08-02 15:48:54.707,0.0812,12.792,>
2006-08-02 15:48:55.677,0.0812,12.793,>
2006-08-02 15:48:56.677,0.0812,12.795,>
2006-08-02 15:48:57.677,0.0812,12.796,>
2006-08-02 15:48:58.677,0.0812,12.797,>
2006-08-02 15:48:59.677,0.0812,12.799,>
2006-08-02 15:49:00.677,0.0812,12.8,>
2006-08-02 15:49:01.677,0.0812,12.802,>
2006-08-02 15:49:02.677,0.0812,12.803,>
2006-08-02 15:49:03.677,0.0812,12.804,>
2006-08-02 15:49:04.707,0.0812,12.806,>
2006-08-02 15:49:05.677,0.0812,12.807,>
2006-08-02 15:49:06.677,0.0812,12.808,>
2006-08-02 15:49:07.677,0.0812,12.81,>
2006-08-02 15:49:08.677,0.0812,12.811,>
2006-08-02 15:49:09.757,0.0812,12.812,>
2006-08-02 15:49:10.777,0.0812,12.814,>
2006-08-02 15:49:11.777,0.0812,12.815,>
2006-08-02 15:49:12.777,0.0812,12.817,>
2006-08-02 15:49:13.777,0.0812,12.818,>
2006-08-02 15:49:14.777,0.0812,12.819,>
2006-08-02 15:49:15.777,0.0812,12.821,>
2006-08-02 15:49:16.776,0.0812,12.822,>
2006-08-02 15:49:17.776,0.0812,12.823,>
2006-08-02 15:49:18.776,0.0812,12.825,>
2006-08-02 15:49:19.776,0.0812,12.826,>
2006-08-02 15:49:20.776,0.0812,12.827,>
2006-08-02 15:49:21.776,0.0812,12.829,>
2006-08-02 15:49:22.776,0.0812,12.83,>
2006-08-02 15:49:23.776,0.0812,12.831,>
2006-08-02 15:49:24.776,0.0812,12.833,>
2006-08-02 15:49:25.766,0.0812,12.834,>
2006-08-02 15:49:26.776,0.0812,12.835,>
2006-08-02 15:49:27.766,0.0812,12.837,>
2006-08-02 15:49:28.766,0.0812,12.838,>
2006-08-02 15:49:29.776,0.0812,12.84,>
2006-08-02 15:49:30.766,0.0812,12.841,>
2006-08-02 15:49:31.766,0.0812,12.842,>
2006-08-02 15:49:32.766,0.0812,12.844,>
2006-08-02 15:49:33.766,0.0812,12.845,>
2006-08-02 15:49:34.776,0.0812,12.846,>
2006-08-02 15:49:35.766,0.0812,12.848,>
2006-08-02 15:49:36.766,0.0812,12.849,>
2006-08-02 15:49:37.766,0.0812,12.85,>
2006-08-02 15:49:38.766,0.0812,12.852,>
2006-08-02 15:49:39.776,0.0812,12.853,>
2006-08-02 15:49:40.766,0.0812,12.854,>
2006-08-02 15:49:41.766,0.0812,12.856,>
2006-08-02 15:49:42.766,0.0812,12.857,>
2006-08-02 15:49:43.766,0.0812,12.858,>
2006-08-02 15:49:44.766,0.0812,12.86,>
2006-08-02 15:49:45.766,0.0812,12.861,>
2006-08-02 15:49:46.766,0.0812,12.863,>
2006-08-02 15:49:47.766,0.0812,12.864,>
2006-08-02 15:49:48.766,0.0812,12.865,>
2006-08-02 15:49:49.796,0.0812,12.867,>
2006-08-02 15:49:50.766,0.0812,12.868,>
2006-08-02 15:49:51.766,0.0812,12.869,>
2006-08-02 15:49:52.766,0.0812,12.871,>
2006-08-02 15:49:53.766,0.0812,12.872,>
2006-08-02 15:49:54.766,0.0812,12.873,>
2006-08-02 15:49:55.766,0.0812,12.875,>
2006-08-02 15:49:56.766,0.0812,12.876,>
2006-08-02 15:49:57.766,0.0812,12.877,>
2006-08-02 15:49:58.766,0.0812,12.879,>
2006-08-02 15:49:59.766,0.0812,12.88,>
2006-08-02 15:50:00.766,0.0812,12.881,>
2006-08-02 15:50:01.766,0.0812,12.883,>
2006-08-02 15:50:02.766,0.0812,12.884,>
2006-08-02 15:50:03.766,0.0812,12.886,>
2006-08-02 15:50:04.766,0.0812,12.887,>
2006-08-02 15:50:05.766,0.0812,12.888,>
2006-08-02 15:50:06.766,0.0812,12.89,>
2006-08-02 15:50:07.766,0.0812,12.891,>
2006-08-02 15:50:08.766,0.0812,12.892,>
2006-08-02 15:50:09.766,0.0812,12.894,>
2006-08-02 15:50:10.766,0.0812,12.895,>
2006-08-02 15:50:11.766,0.0812,12.896,>
2006-08-02 15:50:12.766,0.0812,12.898,>
2006-08-02 15:50:13.766,0.0812,12.899,>
2006-08-02 15:50:14.766,0.0812,12.9,>
2006-08-02 15:50:15.766,0.0812,12.902,>
2006-08-02 15:50:16.766,0.0812,12.903,>
2006-08-02 15:50:17.766,0.0812,12.904,>
2006-08-02 15:50:18.766,0.0812,12.906,>
2006-08-02 15:50:19.765,0.0812,12.907,>
2006-08-02 15:50:20.765,0.0812,12.908,>
2006-08-02 15:50:21.765,0.0812,12.91,>
2006-08-02 15:50:22.765,0.0812,12.911,>
2006-08-02 15:50:23.765,0.0812,12.913,>
2006-08-02 15:50:24.765,0.0812,12.914,>
2006-08-02 15:50:25.765,0.0812,12.915,>
2006-08-02 15:50:26.765,0.0812,12.917,>
2006-08-02 15:50:27.765,0.0812,12.918,>
2006-08-02 15:50:28.765,0.0812,12.919,>
2006-08-02 15:50:29.765,0.0812,12.921,>
2006-08-02 15:50:30.765,0.0812,12.922,>
2006-08-02 15:50:31.765,0.0812,12.923,>
2006-08-02 15:50:32.765,0.0812,12.925,>
2006-08-02 15:50:33.765,0.0812,12.926,>
2006-08-02 15:50:34.765,0.0812,12.927,>
2006-08-02 15:50:35.765,0.0812,12.929,>
2006-08-02 15:50:36.765,0.0812,12.93,>
2006-08-02 15:50:37.765,0.0812,12.931,>
2006-08-02 15:50:38.765,0.0812,12.933,>
2006-08-02 15:50:39.765,0.0812,12.934,>
2006-08-02 15:50:40.765,0.0812,12.936,>
2006-08-02 15:50:41.765,0.0812,12.937,>
2006-08-02 15:50:42.765,0.0812,12.938,>
2006-08-02 15:50:43.765,0.0812,12.94,>
2006-08-02 15:50:44.765,0.0812,12.941,>
2006-08-02 15:50:45.765,0.0812,12.942,>
2006-08-02 15:50:46.765,0.0812,12.944,>
2006-08-02 15:50:47.765,0.0812,12.945,>
2006-08-02 15:50:48.765,0.0812,12.946,>
2006-08-02 15:50:49.765,0.0812,12.948,>
2006-08-02 15:50:50.765,0.0812,12.949,>
2006-08-02 15:50:51.765,0.0812,12.95,>
2006-08-02 15:50:52.765,0.0812,12.952,>
2006-08-02 15:50:53.765,0.0812,12.953,>
2006-08-02 15:50:54.765,0.0812,12.954,>
2006-08-02 15:50:55.765,0.0812,12.956,>
2006-08-02 15:50:56.765,0.0812,12.957,>
2006-08-02 15:50:57.765,0.0812,12.959,>
2006-08-02 15:50:58.765,0.0812,12.96,>
2006-08-02 15:50:59.765,0.0812,12.961,>
2006-08-02 15:51:00.765,0.0812,12.963,>
2006-08-02 15:51:01.765,0.0812,12.964,>
2006-08-02 15:51:02.765,0.0812,12.965,>
2006-08-02 15:51:03.765,0.0812,12.967,>
2006-08-02 15:51:04.765,0.0812,12.968,>
2006-08-02 15:51:05.765,0.0812,12.969,>
2006-08-02 15:51:06.765,0.0812,12.971,>
2006-08-02 15:51:07.765,0.0812,12.972,>
2006-08-02 15:51:08.765,0.0812,12.973,>
2006-08-02 15:51:09.765,0.0812,12.975,>
2006-08-02 15:51:10.765,0.0812,12.976,>
2006-08-02 15:51:11.765,0.0812,12.977,>
2006-08-02 15:51:12.765,0.0812,12.979,>
2006-08-02 15:51:13.765,0.0812,12.98,>
2006-08-02 15:51:14.765,0.0812,12.982,>
2006-08-02 15:51:15.765,0.0812,12.983,>
2006-08-02 15:51:16.765,0.0812,12.984,>
2006-08-02 15:51:17.765,0.0812,12.986,>
2006-08-02 15:51:18.765,0.0812,12.987,>
2006-08-02 15:51:19.765,0.0812,12.988,>
2006-08-02 15:51:20.765,0.0812,12.99,>
2006-08-02 15:51:21.765,0.0812,12.991,>
2006-08-02 15:51:22.765,0.0812,12.992,>
2006-08-02 15:51:23.764,0.0812,12.994,>
2006-08-02 15:51:24.834,0.0812,12.995,>
2006-08-02 15:51:25.814,0.0812,12.996,>
2006-08-02 15:51:26.814,0.0812,12.998,>
2006-08-02 15:51:27.814,0.0812,12.999,>
2006-08-02 15:51:28.814,0.0812,13.0,>
2006-08-02 15:51:29.814,0.0812,13.002,>
2006-08-02 15:51:30.814,0.0812,13.003,>
2006-08-02 15:51:31.804,0.0812,13.005,>
2006-08-02 15:51:32.804,0.0812,13.006,>
2006-08-02 15:51:33.814,0.0812,13.007,>
2006-08-02 15:51:34.814,0.0812,13.009,>
2006-08-02 15:51:35.804,0.0812,13.01,>
2006-08-02 15:51:36.804,0.0812,13.011,>
2006-08-02 15:51:37.804,0.0812,13.013,>
2006-08-02 15:51:38.804,0.0812,13.014,>
2006-08-02 15:51:39.814,0.0812,13.015,>
2006-08-02 15:51:40.804,0.0812,13.017,>
2006-08-02 15:51:41.804,0.0812,13.018,>
2006-08-02 15:51:42.804,0.0812,13.019,>
2006-08-02 15:51:43.804,0.0812,13.021,>
2006-08-02 15:51:44.804,0.0812,13.022,>
2006-08-02 15:51:45.804,0.0812,13.023,>
2006-08-02 15:51:46.804,0.0812,13.025,>
2006-08-02 15:51:47.804,0.0812,13.026,>
2006-08-02 15:51:48.804,0.0812,13.028,>
2006-08-02 15:51:49.844,0.0812,13.029,>
2006-08-02 15:51:50.854,0.0812,13.03,>
2006-08-02 15:51:51.854,0.0812,13.032,>
2006-08-02 15:51:52.854,0.0812,13.033,>
2006-08-02 15:51:53.854,0.0812,13.034,>
2006-08-02 15:51:54.864,0.0812,13.036,>
2006-08-02 15:51:55.854,0.0812,13.037,>
2006-08-02 15:51:56.854,0.0812,13.038,>
2006-08-02 15:51:57.854,0.0812,13.04,>
2006-08-02 15:51:58.854,0.0812,13.041,>
2006-08-02 15:51:59.894,0.0812,13.043,>
2006-08-02 15:52:00.904,0.0812,13.044,>
2006-08-02 15:52:01.904,0.0812,13.045,>
2006-08-02 15:52:02.904,0.0812,13.047,>
2006-08-02 15:52:03.904,0.0812,13.048,>
2006-08-02 15:52:04.914,0.0812,13.049,>
2006-08-02 15:52:05.904,0.0812,13.051,>
2006-08-02 15:52:06.904,0.0812,13.052,>
2006-08-02 15:52:07.904,0.0812,13.053,>
2006-08-02 15:52:08.904,0.0812,13.055,>
2006-08-02 15:52:09.904,0.0812,13.056,>
2006-08-02 15:52:10.904,0.0812,13.057,>
2006-08-02 15:52:11.904,0.0812,13.059,>
2006-08-02 15:52:12.904,0.0812,13.06,>
2006-08-02 15:52:13.904,0.0812,13.061,>
2006-08-02 15:52:14.904,0.0812,13.063,>
2006-08-02 15:52:15.904,0.0812,13.064,>
2006-08-02 15:52:16.904,0.0812,13.066,>
2006-08-02 15:52:17.904,0.0812,13.067,>
2006-08-02 15:52:18.904,0.0812,13.068,>
2006-08-02 15:52:19.904,0.0812,13.07,>
2006-08-02 15:52:20.904,0.0812,13.071,>
2006-08-02 15:52:21.904,0.0812,13.072,>
2006-08-02 15:52:22.904,0.0812,13.074,>
2006-08-02 15:52:23.904,0.0812,13.075,>
2006-08-02 15:52:24.924,0.0812,13.076,>
2006-08-02 15:52:25.904,0.0812,13.078,>
2006-08-02 15:52:26.903,0.0812,13.079,>
2006-08-02 15:52:27.903,0.0812,13.08,>
2006-08-02 15:52:28.903,0.0812,13.082,>
2006-08-02 15:52:29.903,0.0812,13.083,>
2006-08-02 15:52:30.903,0.0812,13.084,>
2006-08-02 15:52:31.903,0.0812,13.086,>
2006-08-02 15:52:32.903,0.0812,13.087,>
2006-08-02 15:52:33.903,0.0812,13.089,>
2006-08-02 15:52:34.903,0.0812,13.09,>
2006-08-02 15:52:35.903,0.0812,13.091,>
2006-08-02 15:52:36.903,0.0812,13.093,>
2006-08-02 15:52:37.903,0.0812,13.094,>
2006-08-02 15:52:38.903,0.0812,13.095,>
2006-08-02 15:52:39.903,0.0812,13.097,>
2006-08-02 15:52:40.903,0.0812,13.098,>
2006-08-02 15:52:41.903,0.0812,13.099,>
2006-08-02 15:52:42.903,0.0812,13.101,>
2006-08-02 15:52:43.903,0.0812,13.102,>
2006-08-02 15:52:44.903,0.0812,13.103,>
2006-08-02 15:52:45.903,0.0812,13.105,>
2006-08-02 15:52:46.903,0.0812,13.106,>
2006-08-02 15:52:47.903,0.0812,13.107,>
2006-08-02 15:52:48.903,0.0812,13.109,>
2006-08-02 15:52:49.903,0.0812,13.11,>
2006-08-02 15:52:50.903,0.0812,13.111,>
2006-08-02 15:52:51.903,0.0812,13.113,>
2006-08-02 15:52:52.903,0.0812,13.114,>
2006-08-02 15:52:53.903,0.0812,13.116,>
2006-08-02 15:52:54.903,0.0812,13.117,>
2006-08-02 15:52:55.903,0.0812,13.118,>
2006-08-02 15:52:56.903,0.0812,13.12,>
2006-08-02 15:52:57.903,0.0812,13.121,>
2006-08-02 15:52:58.903,0.0812,13.122,>
2006-08-02 15:52:59.903,0.0812,13.124,>
2006-08-02 15:53:00.903,0.0812,13.125,>
2006-08-02 15:53:01.903,0.0812,13.126,>
2006-08-02 15:53:02.903,0.0812,13.128,>
2006-08-02 15:53:03.903,0.0812,13.129,>
2006-08-02 15:53:04.933,0.0812,13.13,>
2006-08-02 15:53:05.903,0.0812,13.132,>
2006-08-02 15:53:06.903,0.0812,13.133,>
2006-08-02 15:53:07.903,0.0812,13.134,>
2006-08-02 15:53:08.903,0.0812,13.136,>
2006-08-02 15:53:09.903,0.0812,13.137,>
2006-08-02 15:53:10.903,0.0812,13.139,>
2006-08-02 15:53:11.903,0.0812,13.14,>
2006-08-02 15:53:12.903,0.0812,13.141,>
2006-08-02 15:53:13.903,0.0812,13.143,>
2006-08-02 15:53:14.903,0.0812,13.144,>
2006-08-02 15:53:15.903,0.0812,13.145,>
2006-08-02 15:53:16.903,0.0812,13.147,>
2006-08-02 15:53:17.903,0.0812,13.148,>
2006-08-02 15:53:18.903,0.0812,13.149,>
2006-08-02 15:53:19.903,0.0812,13.151,>
2006-08-02 15:53:20.903,0.0812,13.152,>
2006-08-02 15:53:21.903,0.0812,13.153,>
2006-08-02 15:53:22.903,0.0812,13.155,>
2006-08-02 15:53:23.903,0.0812,13.156,>
2006-08-02 15:53:24.903,0.0812,13.157,>
2006-08-02 15:53:25.903,0.0812,13.159,>
2006-08-02 15:53:26.903,0.0812,13.16,>
2006-08-02 15:53:27.903,0.0812,13.162,>
2006-08-02 15:53:28.903,0.0812,13.163,>
2006-08-02 15:53:29.903,0.0812,13.164,>
2006-08-02 15:53:30.902,0.0812,13.166,>
2006-08-02 15:53:31.902,0.0812,13.167,>
2006-08-02 15:53:32.902,0.0812,13.168,>
2006-08-02 15:53:33.902,0.0,0.0,:
2006-08-02 15:53:35.312,0.0,0.0,:
2006-08-02 15:53:36.302,0.0,0.0,:
2006-08-02 15:53:37.302,0.0,0.0,:
2006-08-02 15:53:38.292,0.0,0.0,:
2006-08-02 15:53:39.302,0.0,0.0,:
2006-08-02 15:53:40.292,0.0,0.0,:
2006-08-02 15:53:41.292,0.0,0.0,:
2006-08-02 15:53:42.292,0.0,0.0,:
2006-08-02 15:53:43.292,0.0,0.0,:
2006-08-02 15:53:44.302,0.0,0.0,:
